date,equity
2024-05-21 00:00:00+00:00,847187.996954286
2024-05-22 00:00:00+00:00,852597.5090787141
2024-05-23 00:00:00+00:00,858325.812463118
2024-05-24 00:00:00+00:00,857973.2213384864
2024-05-25 00:00:00+00:00,855117.5258934484
2024-05-26 00:00:00+00:00,859142.4883988544
2024-05-27 00:00:00+00:00,854780.2255584826
2024-05-28 00:00:00+00:00,860345.7102894756
2024-05-29 00:00:00+00:00,864949.122788781
2024-05-30 00:00:00+00:00,860989.0336071197
2024-05-31 00:00:00+00:00,865784.915514441
2024-06-01 00:00:00+00:00,864767.0580118122
2024-06-02 00:00:00+00:00,865669.7642565375
2024-06-03 00:00:00+00:00,865545.8285036988
2024-06-04 00:00:00+00:00,864455.1693636174
2024-06-05 00:00:00+00:00,862387.2665375897
2024-06-06 00:00:00+00:00,865797.6634653814
2024-06-07 00:00:00+00:00,868858.7608315669
2024-06-08 00:00:00+00:00,871681.395317059
2024-06-09 00:00:00+00:00,871807.6356316903
2024-06-10 00:00:00+00:00,871837.4787264644
2024-06-11 00:00:00+00:00,871693.727556546
2024-06-12 00:00:00+00:00,873759.1718541468
2024-06-13 00:00:00+00:00,875062.0747749569
2024-06-14 00:00:00+00:00,874980.902543029
2024-06-15 00:00:00+00:00,876370.7449277457
2024-06-16 00:00:00+00:00,877707.9408574319
2024-06-17 00:00:00+00:00,878158.7861013904
2024-06-18 00:00:00+00:00,874584.2452519007
2024-06-19 00:00:00+00:00,874482.8645267102
2024-06-20 00:00:00+00:00,874354.285978526
2024-06-21 00:00:00+00:00,870780.0495856275
2024-07-01 00:00:00+00:00,872228.8861727545
2024-07-02 00:00:00+00:00,875735.1950755098
2024-07-03 00:00:00+00:00,877150.9541361318
2024-07-04 00:00:00+00:00,872292.8104290959
2024-07-05 00:00:00+00:00,870344.924964901
2024-07-06 00:00:00+00:00,874288.6000711006
2024-07-07 00:00:00+00:00,870338.4018297594
2024-07-08 00:00:00+00:00,871647.4998624487
2024-07-09 00:00:00+00:00,874878.7481087038
2024-07-10 00:00:00+00:00,876221.7821746545
2024-07-11 00:00:00+00:00,876974.3486964684
2024-07-12 00:00:00+00:00,879515.1225854466
2024-07-13 00:00:00+00:00,881368.6339406305
2024-07-14 00:00:00+00:00,879140.5578709436
2024-07-15 00:00:00+00:00,871539.9965124315
2024-07-16 00:00:00+00:00,870307.9165173707
2024-07-17 00:00:00+00:00,873017.9472816854
2024-07-18 00:00:00+00:00,876554.1344283565
2024-07-19 00:00:00+00:00,866409.707143394
2024-07-20 00:00:00+00:00,864443.3121565983
2024-07-21 00:00:00+00:00,859278.854654952
2024-07-22 00:00:00+00:00,862600.923976382
2024-07-23 00:00:00+00:00,870590.781628479
2024-07-24 00:00:00+00:00,874319.1106722956
2024-07-25 00:00:00+00:00,872811.206258846
2024-07-26 00:00:00+00:00,861655.2917867207
2024-08-01 00:00:00+00:00,861458.2776819813
2024-08-02 00:00:00+00:00,867171.9054091859
2024-08-03 00:00:00+00:00,866662.0453647636
2024-08-04 00:00:00+00:00,862896.9243497315
2024-08-05 00:00:00+00:00,849761.591011691
2024-08-06 00:00:00+00:00,857579.7254553374
2024-08-07 00:00:00+00:00,857199.6106867613
2024-08-08 00:00:00+00:00,864378.5510294604
2024-08-09 00:00:00+00:00,867321.9535497867
2024-08-10 00:00:00+00:00,868712.1136563845
2024-08-11 00:00:00+00:00,867107.6144526066
2024-08-12 00:00:00+00:00,867744.8730307481
2024-08-13 00:00:00+00:00,869527.4532975568
2024-08-14 00:00:00+00:00,870106.0768623664
2024-08-15 00:00:00+00:00,869619.1599181304
2024-08-16 00:00:00+00:00,873798.5182835917
2024-08-17 00:00:00+00:00,875778.7588028692
2024-08-18 00:00:00+00:00,874111.4922202526
2024-08-19 00:00:00+00:00,876537.3255539469
2024-08-20 00:00:00+00:00,877357.610394804
2024-08-21 00:00:00+00:00,879402.1516205424
2024-08-22 00:00:00+00:00,880543.9620858796
2024-08-23 00:00:00+00:00,877692.7284239505
2024-08-24 00:00:00+00:00,878328.8125776699
2024-08-25 00:00:00+00:00,878631.9920587908
2024-08-26 00:00:00+00:00,884670.2160703697
2024-08-27 00:00:00+00:00,887210.4021968599
2024-08-28 00:00:00+00:00,886937.8179390773
2024-08-29 00:00:00+00:00,889727.6194333006
2024-08-30 00:00:00+00:00,890225.8103169187
2024-09-01 00:00:00+00:00,896730.568802954
2024-09-02 00:00:00+00:00,894422.396579941
2024-09-03 00:00:00+00:00,897402.5924402175
2024-09-04 00:00:00+00:00,895366.3200566263
2024-09-05 00:00:00+00:00,896790.1171346789
2024-09-06 00:00:00+00:00,894295.8221473689
2024-09-07 00:00:00+00:00,896329.220770021
2024-09-08 00:00:00+00:00,897376.6310414481
2024-09-09 00:00:00+00:00,899262.3983049449
2024-09-10 00:00:00+00:00,900546.1041430112
2024-09-11 00:00:00+00:00,903626.5637843893
2024-09-12 00:00:00+00:00,904792.0567993044
2024-09-13 00:00:00+00:00,900314.2647556867
2024-09-14 00:00:00+00:00,903552.023745365
2024-09-15 00:00:00+00:00,906098.404479183
2024-09-16 00:00:00+00:00,909016.8704847583
2024-09-17 00:00:00+00:00,904644.1416312165
2024-09-18 00:00:00+00:00,898565.8821842013
2024-09-19 00:00:00+00:00,892174.0463857272
2024-09-20 00:00:00+00:00,890758.4236749723
2024-10-01 00:00:00+00:00,892884.1377595742
2024-10-02 00:00:00+00:00,893362.0368168904
2024-10-03 00:00:00+00:00,894021.1261514429
2024-10-04 00:00:00+00:00,894375.349517479
2024-10-05 00:00:00+00:00,895311.2472233037
2024-10-06 00:00:00+00:00,894484.8619426144
2024-10-07 00:00:00+00:00,895891.9029450449
2024-10-08 00:00:00+00:00,898593.3771351379
2024-10-09 00:00:00+00:00,900372.7980284811
2024-10-10 00:00:00+00:00,901173.9274626976
2024-10-11 00:00:00+00:00,901791.8209859796
2024-10-12 00:00:00+00:00,901707.4082167003
2024-10-13 00:00:00+00:00,902502.9681579537
2024-10-14 00:00:00+00:00,893745.8843118905
2024-10-15 00:00:00+00:00,890412.1684431916
2024-10-16 00:00:00+00:00,888612.3354677897
2024-10-17 00:00:00+00:00,890388.9050624868
2024-10-18 00:00:00+00:00,885862.4351630395
2024-10-19 00:00:00+00:00,886392.8811394459
2024-10-20 00:00:00+00:00,883101.5913274365
2024-10-21 00:00:00+00:00,891816.1920037984
2024-10-22 00:00:00+00:00,891832.5480459998
2024-10-23 00:00:00+00:00,895897.9016828093
2024-10-24 00:00:00+00:00,887864.2494657821
2024-10-25 00:00:00+00:00,896042.0884140665
2024-11-01 00:00:00+00:00,891682.6467305586
2024-11-02 00:00:00+00:00,891857.0487606607
2024-11-03 00:00:00+00:00,890567.4115879721
2024-11-04 00:00:00+00:00,891119.6310184689
2024-11-05 00:00:00+00:00,891248.0769073619
2024-11-06 00:00:00+00:00,887850.5516392238
2024-11-07 00:00:00+00:00,889774.3389472421
2024-11-08 00:00:00+00:00,890627.1907774131
2024-11-09 00:00:00+00:00,891288.9249311915
2024-11-10 00:00:00+00:00,876108.7387951323
2024-11-11 00:00:00+00:00,840100.9697973208
2024-11-12 00:00:00+00:00,843300.4681436714
2024-11-13 00:00:00+00:00,832057.0115878459
2024-11-14 00:00:00+00:00,846906.9403831102
2024-11-15 00:00:00+00:00,829526.6088982206
2024-11-16 00:00:00+00:00,832058.1736509667
2024-11-17 00:00:00+00:00,835677.6924328071
2024-11-18 00:00:00+00:00,832344.954736868
2024-11-19 00:00:00+00:00,823558.7699050851
2024-11-20 00:00:00+00:00,814100.465598175
2024-11-21 00:00:00+00:00,794576.0877717596
2024-11-22 00:00:00+00:00,791944.5159512891
2024-11-23 00:00:00+00:00,797793.2706747635
2024-11-24 00:00:00+00:00,796563.6453585234
2024-11-25 00:00:00+00:00,820591.6914555242
2024-11-26 00:00:00+00:00,825731.82720584
2024-11-27 00:00:00+00:00,806488.1327456833
2024-11-28 00:00:00+00:00,807876.7141501412
2024-11-29 00:00:00+00:00,799083.9394483209
2024-12-01 00:00:00+00:00,796519.6477488073
2024-12-02 00:00:00+00:00,797423.6818256928
2024-12-03 00:00:00+00:00,798826.8110249795
2024-12-04 00:00:00+00:00,798501.3187898431
2024-12-05 00:00:00+00:00,796264.553874851
2024-12-06 00:00:00+00:00,797419.5198072734
2024-12-07 00:00:00+00:00,799715.5720138168
2024-12-08 00:00:00+00:00,798581.6762807996
2024-12-09 00:00:00+00:00,801978.4393096198
2024-12-10 00:00:00+00:00,803523.3997499237
2024-12-11 00:00:00+00:00,799325.2075473706
2024-12-12 00:00:00+00:00,802242.0936983472
2024-12-13 00:00:00+00:00,802721.9285906518
2024-12-14 00:00:00+00:00,804739.3524211185
2024-12-15 00:00:00+00:00,798421.8746884118
2024-12-16 00:00:00+00:00,794506.6287904527
2024-12-17 00:00:00+00:00,796314.1799238148
2024-12-18 00:00:00+00:00,810132.3791880959
2024-12-19 00:00:00+00:00,813243.4769475741
2024-12-20 00:00:00+00:00,813516.9388361765
2024-12-21 00:00:00+00:00,817617.2131976865
2024-12-22 00:00:00+00:00,817807.2117114519
2024-12-23 00:00:00+00:00,819127.3175104179
2024-12-24 00:00:00+00:00,819636.1874858757
2024-12-25 00:00:00+00:00,820398.0959839583
2024-12-26 00:00:00+00:00,826688.1288585386
2024-12-27 00:00:00+00:00,828308.064539653
2025-01-01 00:00:00+00:00,824479.0271786299
2025-01-02 00:00:00+00:00,825126.7961695271
2025-01-03 00:00:00+00:00,827885.7687388861
2025-01-04 00:00:00+00:00,828637.6919716317
2025-01-05 00:00:00+00:00,829068.1300663534
2025-01-06 00:00:00+00:00,827852.8779658997
2025-01-07 00:00:00+00:00,831767.9331410665
2025-01-08 00:00:00+00:00,831585.3489969434
2025-01-09 00:00:00+00:00,830610.9115047334
2025-01-10 00:00:00+00:00,833267.5214584076
2025-01-11 00:00:00+00:00,834857.5803578353
2025-01-12 00:00:00+00:00,833665.7744350242
2025-01-13 00:00:00+00:00,834238.3062647608
2025-01-14 00:00:00+00:00,834889.6740736363
2025-01-15 00:00:00+00:00,835530.9534280938
