,equity
2020-07-08 00:00:00+00:00,969349.499788637
2020-07-09 00:00:00+00:00,972213.7395886701
2020-07-10 00:00:00+00:00,975426.7472046369
2020-07-11 00:00:00+00:00,975692.3338849202
2020-07-12 00:00:00+00:00,974229.4559879423
2020-07-13 00:00:00+00:00,975933.0373879648
2020-07-14 00:00:00+00:00,976310.0603879603
2020-07-15 00:00:00+00:00,978674.785204203
2020-07-16 00:00:00+00:00,978843.1614088155
2020-07-17 00:00:00+00:00,981355.4710919725
2020-07-18 00:00:00+00:00,984239.1405300568
2020-07-19 00:00:00+00:00,984208.6035588242
2020-07-20 00:00:00+00:00,986024.2437829879
2020-07-21 00:00:00+00:00,982500.1134770277
2020-07-22 00:00:00+00:00,979973.1492127215
2020-07-23 00:00:00+00:00,979362.0158209165
2020-07-24 00:00:00+00:00,982922.5637096853
2020-07-25 00:00:00+00:00,978615.1500078661
2020-07-26 00:00:00+00:00,970350.7361090305
2020-07-27 00:00:00+00:00,930966.4925622235
2020-07-28 00:00:00+00:00,935214.6506100559
2020-07-29 00:00:00+00:00,928813.7012187279
2020-07-30 00:00:00+00:00,928670.4280816871
2020-07-31 00:00:00+00:00,919964.0250693548
2020-08-01 00:00:00+00:00,919964.0250693548
2020-08-02 00:00:00+00:00,903677.9023794064
2020-08-03 00:00:00+00:00,909021.520809437
2020-08-04 00:00:00+00:00,911717.1895787728
2020-08-05 00:00:00+00:00,912675.0233821359
2020-08-06 00:00:00+00:00,917855.6878728874
2020-08-07 00:00:00+00:00,917623.9520412935
2020-08-08 00:00:00+00:00,919429.3863402691
2020-08-09 00:00:00+00:00,921753.3746504758
2020-08-10 00:00:00+00:00,921485.08320167
2020-08-11 00:00:00+00:00,922877.0227266848
2020-08-12 00:00:00+00:00,924839.7498046043
2020-08-13 00:00:00+00:00,926632.3325326501
2020-08-14 00:00:00+00:00,926915.2408815476
2020-08-15 00:00:00+00:00,926216.9537914143
2020-08-16 00:00:00+00:00,924846.8032004135
2020-08-17 00:00:00+00:00,921048.6997420014
2020-08-18 00:00:00+00:00,923699.4090939496
2020-08-19 00:00:00+00:00,930507.4306490998
2020-08-20 00:00:00+00:00,933012.256543586
2020-08-21 00:00:00+00:00,938407.7065290511
2020-08-22 00:00:00+00:00,939263.2777408587
2020-08-23 00:00:00+00:00,941060.632887498
2020-08-24 00:00:00+00:00,940346.7915495009
2020-08-25 00:00:00+00:00,943291.4527735815
2020-08-26 00:00:00+00:00,945906.1811653416
2020-08-27 00:00:00+00:00,946221.6934260341
2020-08-28 00:00:00+00:00,951695.1165500721
2020-08-29 00:00:00+00:00,951695.1165500721
2020-08-30 00:00:00+00:00,951695.1165500721
2020-08-31 00:00:00+00:00,951695.1165500721
2020-09-01 00:00:00+00:00,951695.1165500721
2020-09-02 00:00:00+00:00,953262.900624773
2020-09-03 00:00:00+00:00,941106.7809145908
2020-09-04 00:00:00+00:00,943553.0509697672
2020-09-05 00:00:00+00:00,938729.6808796846
2020-09-06 00:00:00+00:00,937730.1938861815
2020-09-07 00:00:00+00:00,940871.0040729614
2020-09-08 00:00:00+00:00,936261.1718353236
2020-09-09 00:00:00+00:00,938423.9974780574
2020-09-10 00:00:00+00:00,944578.8371389995
2020-09-11 00:00:00+00:00,947254.3892285958
2020-09-12 00:00:00+00:00,950637.957193264
2020-09-13 00:00:00+00:00,949245.3106423729
2020-09-14 00:00:00+00:00,956599.4702142313
2020-09-15 00:00:00+00:00,958393.2904194464
2020-09-16 00:00:00+00:00,961346.3485150116
2020-09-17 00:00:00+00:00,963236.8067817002
2020-09-18 00:00:00+00:00,965547.971992556
2020-09-19 00:00:00+00:00,967425.3587658245
2020-09-20 00:00:00+00:00,967025.9635204725
2020-09-21 00:00:00+00:00,955114.5372885128
2020-09-22 00:00:00+00:00,958548.786854391
2020-09-23 00:00:00+00:00,950279.2463205172
2020-09-24 00:00:00+00:00,964729.8283039496
2020-09-25 00:00:00+00:00,963414.1395311701
2020-09-26 00:00:00+00:00,963414.1395311701
2020-09-27 00:00:00+00:00,963414.1395311701
2020-09-28 00:00:00+00:00,963414.1395311701
2020-09-29 00:00:00+00:00,963414.1395311701
2020-09-30 00:00:00+00:00,963414.1395311701
2020-10-01 00:00:00+00:00,963414.1395311701
2020-10-02 00:00:00+00:00,956895.7171723022
2020-10-03 00:00:00+00:00,959011.8854363016
2020-10-04 00:00:00+00:00,959773.7916441156
2020-10-05 00:00:00+00:00,959994.9933049056
2020-10-06 00:00:00+00:00,962103.7413439826
2020-10-07 00:00:00+00:00,961748.3736363635
2020-10-08 00:00:00+00:00,963702.3796352732
2020-10-09 00:00:00+00:00,963490.6801868778
2020-10-10 00:00:00+00:00,961227.4130496172
2020-10-11 00:00:00+00:00,960940.2509703123
2020-10-12 00:00:00+00:00,958665.9300314899
2020-10-13 00:00:00+00:00,961498.6912547305
2020-10-14 00:00:00+00:00,963035.3800426674
2020-10-15 00:00:00+00:00,961579.9919249748
2020-10-16 00:00:00+00:00,966676.8606765892
2020-10-17 00:00:00+00:00,966371.68756603
2020-10-18 00:00:00+00:00,962814.7125429178
2020-10-19 00:00:00+00:00,955818.651386448
2020-10-20 00:00:00+00:00,950843.2949745895
2020-10-21 00:00:00+00:00,922808.2836462198
2020-10-22 00:00:00+00:00,917783.0977061916
2020-10-23 00:00:00+00:00,919294.6987372291
2020-10-24 00:00:00+00:00,919294.6987372291
2020-10-25 00:00:00+00:00,919294.6987372291
2020-10-26 00:00:00+00:00,919294.6987372291
2020-10-27 00:00:00+00:00,919294.6987372291
2020-10-28 00:00:00+00:00,919294.6987372291
2020-10-29 00:00:00+00:00,919294.6987372291
2020-10-30 00:00:00+00:00,919294.6987372291
2020-10-31 00:00:00+00:00,919294.6987372291
2020-11-01 00:00:00+00:00,919294.6987372291
2020-11-02 00:00:00+00:00,915817.7273758411
2020-11-03 00:00:00+00:00,917001.284090352
2020-11-04 00:00:00+00:00,918930.5706693087
2020-11-05 00:00:00+00:00,906319.8752736609
2020-11-06 00:00:00+00:00,904714.4745739785
2020-11-07 00:00:00+00:00,917453.0960698216
2020-11-08 00:00:00+00:00,911274.374825428
2020-11-09 00:00:00+00:00,913460.3914789712
2020-11-10 00:00:00+00:00,915870.7816406515
2020-11-11 00:00:00+00:00,911606.1512462344
2020-11-12 00:00:00+00:00,899135.9148998042
2020-11-13 00:00:00+00:00,898841.5349357245
2020-11-14 00:00:00+00:00,904501.1400071625
2020-11-15 00:00:00+00:00,907165.8505372581
2020-11-16 00:00:00+00:00,892015.7941485754
2020-11-17 00:00:00+00:00,869333.5095468768
2020-11-18 00:00:00+00:00,866240.2617390093
2020-11-19 00:00:00+00:00,865863.0518374692
2020-11-20 00:00:00+00:00,845040.5653380693
2020-11-21 00:00:00+00:00,845061.4377385171
2020-11-22 00:00:00+00:00,851003.5243993915
2020-11-23 00:00:00+00:00,851806.6488975047
2020-11-24 00:00:00+00:00,833575.1968975606
2020-11-25 00:00:00+00:00,843950.4092115498
2020-11-26 00:00:00+00:00,881903.6779391308
2020-11-27 00:00:00+00:00,882452.7223963398
2020-11-28 00:00:00+00:00,882452.7223963398
2020-11-29 00:00:00+00:00,882452.7223963398
2020-11-30 00:00:00+00:00,882452.7223963398
2020-12-01 00:00:00+00:00,882452.7223963398
2020-12-02 00:00:00+00:00,895786.752106196
2020-12-03 00:00:00+00:00,900679.5287578257
2020-12-04 00:00:00+00:00,897622.0122175469
2020-12-05 00:00:00+00:00,900279.0596450622
2020-12-06 00:00:00+00:00,902555.9369384262
2020-12-07 00:00:00+00:00,902567.9328235667
2020-12-08 00:00:00+00:00,899972.6893869862
2020-12-09 00:00:00+00:00,903194.0308282844
2020-12-10 00:00:00+00:00,903126.8891890957
2020-12-11 00:00:00+00:00,902010.3838449692
2020-12-12 00:00:00+00:00,909565.4140411513
2020-12-13 00:00:00+00:00,915612.9646724309
2020-12-14 00:00:00+00:00,914983.2564331157
2020-12-15 00:00:00+00:00,916027.4163631073
2020-12-16 00:00:00+00:00,908585.8643386215
2020-12-17 00:00:00+00:00,890011.914870459
2020-12-18 00:00:00+00:00,887914.9645669146
2020-12-19 00:00:00+00:00,877330.7412033671
2020-12-20 00:00:00+00:00,883577.765320451
2020-12-21 00:00:00+00:00,896309.3245060019
2020-12-22 00:00:00+00:00,878855.2350403306
2020-12-23 00:00:00+00:00,888632.0885271459
2020-12-24 00:00:00+00:00,881015.6099345034
2020-12-25 00:00:00+00:00,864416.1403889065
2020-12-26 00:00:00+00:00,864416.1403889065
2020-12-27 00:00:00+00:00,864416.1403889065
2020-12-28 00:00:00+00:00,864416.1403889065
2020-12-29 00:00:00+00:00,864416.1403889065
2020-12-30 00:00:00+00:00,864416.1403889065
2020-12-31 00:00:00+00:00,864416.1403889065
2021-01-01 00:00:00+00:00,864416.1403889065
2021-01-02 00:00:00+00:00,856818.8675848143
2021-01-03 00:00:00+00:00,845370.9525847994
2021-01-04 00:00:00+00:00,849885.7093784884
2021-01-05 00:00:00+00:00,841076.4854611417
2021-01-06 00:00:00+00:00,816820.721834814
2021-01-07 00:00:00+00:00,788385.5914452648
2021-01-08 00:00:00+00:00,777250.7228680532
2021-01-09 00:00:00+00:00,781360.2828563469
2021-01-10 00:00:00+00:00,796599.7219620186
2021-01-11 00:00:00+00:00,825995.224768498
2021-01-12 00:00:00+00:00,837234.8456525718
2021-01-13 00:00:00+00:00,814498.4246705249
2021-01-14 00:00:00+00:00,797093.9469693152
2021-01-15 00:00:00+00:00,820845.4196883636
2021-01-16 00:00:00+00:00,830517.5033144662
2021-01-17 00:00:00+00:00,837431.6499545093
2021-01-18 00:00:00+00:00,831393.3500935123
2021-01-19 00:00:00+00:00,839466.0681337113
2021-01-20 00:00:00+00:00,845397.8004418332
2021-01-21 00:00:00+00:00,894665.614866503
2021-01-22 00:00:00+00:00,874049.608904856
2021-01-23 00:00:00+00:00,874049.608904856
2021-01-24 00:00:00+00:00,874049.608904856
2021-01-25 00:00:00+00:00,874049.608904856
2021-01-26 00:00:00+00:00,874049.608904856
2021-01-27 00:00:00+00:00,874049.608904856
2021-01-28 00:00:00+00:00,874049.608904856
2021-01-29 00:00:00+00:00,874049.608904856
2021-01-30 00:00:00+00:00,874049.608904856
2021-01-31 00:00:00+00:00,874049.608904856
2021-02-01 00:00:00+00:00,874049.608904856
2021-02-02 00:00:00+00:00,878964.2312154215
2021-02-03 00:00:00+00:00,873975.4561754315
2021-02-04 00:00:00+00:00,879771.0521012738
2021-02-05 00:00:00+00:00,874765.1891417119
2021-02-06 00:00:00+00:00,870914.7831959787
2021-02-07 00:00:00+00:00,872747.1856658126
2021-02-08 00:00:00+00:00,813210.9982517927
2021-02-09 00:00:00+00:00,810064.620827592
2021-02-10 00:00:00+00:00,830045.1845237885
2021-02-11 00:00:00+00:00,804931.105113659
2021-02-12 00:00:00+00:00,813144.967763868
2021-02-13 00:00:00+00:00,817312.5558649129
2021-02-14 00:00:00+00:00,802636.1372778234
2021-02-15 00:00:00+00:00,810341.2658785323
2021-02-16 00:00:00+00:00,799011.5403979125
2021-02-17 00:00:00+00:00,769908.5030798098
2021-02-18 00:00:00+00:00,775516.3767302977
2021-02-19 00:00:00+00:00,731741.9659074841
2021-02-20 00:00:00+00:00,730145.7550686862
2021-02-21 00:00:00+00:00,716012.7435657631
2021-02-22 00:00:00+00:00,750209.864803935
2021-02-23 00:00:00+00:00,802950.4822279804
2021-02-24 00:00:00+00:00,795203.6813862384
2021-02-25 00:00:00+00:00,821460.6798650638
2021-02-26 00:00:00+00:00,829175.4805189403
2021-02-27 00:00:00+00:00,829175.4805189403
2021-02-28 00:00:00+00:00,829175.4805189403
2021-03-01 00:00:00+00:00,829175.4805189403
2021-03-02 00:00:00+00:00,829175.4805189403
2021-03-03 00:00:00+00:00,848209.1801239648
2021-03-04 00:00:00+00:00,853772.3376909974
2021-03-05 00:00:00+00:00,851412.8556092643
2021-03-06 00:00:00+00:00,854155.0590582346
2021-03-07 00:00:00+00:00,850872.4773007755
2021-03-08 00:00:00+00:00,848031.906874925
2021-03-09 00:00:00+00:00,838725.6732846873
2021-03-10 00:00:00+00:00,835097.9421037325
2021-03-11 00:00:00+00:00,825166.4175014191
2021-03-12 00:00:00+00:00,829684.5133874413
2021-03-13 00:00:00+00:00,806146.3150580873
2021-03-14 00:00:00+00:00,820931.7674856433
2021-03-15 00:00:00+00:00,840901.2877620963
2021-03-16 00:00:00+00:00,835329.6575462659
2021-03-17 00:00:00+00:00,823609.0776781166
2021-03-18 00:00:00+00:00,832894.2318723459
2021-03-19 00:00:00+00:00,829399.0331572836
2021-03-20 00:00:00+00:00,831597.9400303226
2021-03-21 00:00:00+00:00,836315.1551070639
2021-03-22 00:00:00+00:00,859083.3473568319
2021-03-23 00:00:00+00:00,857412.4020146603
2021-03-24 00:00:00+00:00,871675.007839089
2021-03-25 00:00:00+00:00,878287.3538980179
2021-03-26 00:00:00+00:00,852669.4259428837
2021-03-27 00:00:00+00:00,852669.4259428837
2021-03-28 00:00:00+00:00,852669.4259428837
2021-03-29 00:00:00+00:00,852669.4259428837
2021-03-30 00:00:00+00:00,852669.4259428837
2021-03-31 00:00:00+00:00,852669.4259428837
2021-04-01 00:00:00+00:00,852669.4259428837
2021-04-02 00:00:00+00:00,857267.1489693687
2021-04-03 00:00:00+00:00,855324.8091476129
2021-04-04 00:00:00+00:00,857313.9937826595
2021-04-05 00:00:00+00:00,858778.5702026336
2021-04-06 00:00:00+00:00,859400.9189530669
2021-04-07 00:00:00+00:00,859765.0153433088
2021-04-08 00:00:00+00:00,868720.611227557
2021-04-09 00:00:00+00:00,868189.6615184548
2021-04-10 00:00:00+00:00,865841.8240248865
2021-04-11 00:00:00+00:00,865200.2821951987
2021-04-12 00:00:00+00:00,866603.396227004
2021-04-13 00:00:00+00:00,858944.1145408351
2021-04-14 00:00:00+00:00,863248.8153967974
2021-04-15 00:00:00+00:00,867387.8400885491
2021-04-16 00:00:00+00:00,873957.6685006011
2021-04-17 00:00:00+00:00,877399.5493255317
2021-04-18 00:00:00+00:00,868400.9674000262
2021-04-19 00:00:00+00:00,870840.3216691315
2021-04-20 00:00:00+00:00,874122.8284861189
2021-04-21 00:00:00+00:00,868565.0132759234
2021-04-22 00:00:00+00:00,859493.4719058897
2021-04-23 00:00:00+00:00,854912.3969518959
2021-04-24 00:00:00+00:00,851011.320077786
2021-04-25 00:00:00+00:00,846437.580620218
2021-04-26 00:00:00+00:00,872970.2535188359
2021-04-27 00:00:00+00:00,878837.7577355742
2021-04-28 00:00:00+00:00,878720.0833433939
2021-04-29 00:00:00+00:00,872296.4028375944
2021-04-30 00:00:00+00:00,896043.1082273186
2021-05-01 00:00:00+00:00,896043.1082273186
2021-05-02 00:00:00+00:00,895071.8041543437
2021-05-03 00:00:00+00:00,896028.51649437
2021-05-04 00:00:00+00:00,893654.063361079
2021-05-05 00:00:00+00:00,894285.7022946028
2021-05-06 00:00:00+00:00,898432.594879556
2021-05-07 00:00:00+00:00,901109.2933607181
2021-05-08 00:00:00+00:00,898570.5957606201
2021-05-09 00:00:00+00:00,898117.7982718981
2021-05-10 00:00:00+00:00,898412.2776593687
2021-05-11 00:00:00+00:00,900934.6115480298
2021-05-12 00:00:00+00:00,892904.1471331675
2021-05-13 00:00:00+00:00,891784.3801220036
2021-05-14 00:00:00+00:00,894940.1865124105
2021-05-15 00:00:00+00:00,880854.8840902077
2021-05-16 00:00:00+00:00,879622.079592351
2021-05-17 00:00:00+00:00,860033.1511506608
2021-05-18 00:00:00+00:00,865422.8282983932
2021-05-19 00:00:00+00:00,832142.5476717222
2021-05-20 00:00:00+00:00,853520.6436951775
2021-05-21 00:00:00+00:00,835989.8694107109
2021-05-22 00:00:00+00:00,836396.9143230959
2021-05-23 00:00:00+00:00,820612.742442335
2021-05-24 00:00:00+00:00,844542.0960109672
2021-05-25 00:00:00+00:00,842638.3246915563
2021-05-26 00:00:00+00:00,847192.7299862974
2021-05-27 00:00:00+00:00,842439.1576297705
2021-05-28 00:00:00+00:00,826660.591949867
2021-05-29 00:00:00+00:00,826660.591949867
2021-05-30 00:00:00+00:00,826660.591949867
2021-05-31 00:00:00+00:00,826660.591949867
2021-06-01 00:00:00+00:00,826660.591949867
2021-06-02 00:00:00+00:00,830415.3411977454
2021-06-03 00:00:00+00:00,831506.7415225931
2021-06-04 00:00:00+00:00,835331.22971047
2021-06-05 00:00:00+00:00,836505.7077812962
2021-06-06 00:00:00+00:00,836475.3040693279
2021-06-07 00:00:00+00:00,838942.3340313258
2021-06-08 00:00:00+00:00,834068.5822218731
2021-06-09 00:00:00+00:00,838554.0930198892
2021-06-10 00:00:00+00:00,844809.1720504524
2021-06-11 00:00:00+00:00,846490.9640852892
2021-06-12 00:00:00+00:00,849227.65801794
2021-06-13 00:00:00+00:00,842574.7901705728
2021-06-14 00:00:00+00:00,835809.177330559
2021-06-15 00:00:00+00:00,841158.1103239862
2021-06-16 00:00:00+00:00,851562.3658821683
2021-06-17 00:00:00+00:00,855962.0410599613
2021-06-18 00:00:00+00:00,859966.2197660304
2021-06-19 00:00:00+00:00,863864.5743786229
2021-06-20 00:00:00+00:00,863149.3110975774
2021-06-21 00:00:00+00:00,848216.356306351
2021-06-22 00:00:00+00:00,854455.5881646924
2021-06-23 00:00:00+00:00,865872.8961102035
2021-06-24 00:00:00+00:00,874995.3066440113
2021-06-25 00:00:00+00:00,852570.2719009371
2021-06-26 00:00:00+00:00,852570.2719009371
2021-06-27 00:00:00+00:00,852570.2719009371
2021-06-28 00:00:00+00:00,852570.2719009371
2021-06-29 00:00:00+00:00,852570.2719009371
2021-06-30 00:00:00+00:00,852570.2719009371
2021-07-01 00:00:00+00:00,852570.2719009371
2021-07-02 00:00:00+00:00,856215.398562721
2021-07-03 00:00:00+00:00,858884.4699959503
2021-07-04 00:00:00+00:00,861063.8671862176
2021-07-05 00:00:00+00:00,862553.214369667
2021-07-06 00:00:00+00:00,863957.991684933
2021-07-07 00:00:00+00:00,866528.9905625519
2021-07-08 00:00:00+00:00,867819.6692988295
2021-07-09 00:00:00+00:00,870769.6522275291
2021-07-10 00:00:00+00:00,873591.4794399753
2021-07-11 00:00:00+00:00,875162.9979218291
2021-07-12 00:00:00+00:00,875380.1506692704
2021-07-13 00:00:00+00:00,874943.7000722978
2021-07-14 00:00:00+00:00,874914.9612920334
2021-07-15 00:00:00+00:00,875696.2074021685
2021-07-16 00:00:00+00:00,874970.4636989177
2021-07-17 00:00:00+00:00,877970.9817712582
2021-07-18 00:00:00+00:00,881108.089264904
2021-07-19 00:00:00+00:00,875075.6621936226
2021-07-20 00:00:00+00:00,866016.1294694132
2021-07-21 00:00:00+00:00,882401.9636876218
2021-07-22 00:00:00+00:00,886268.1414039091
2021-07-23 00:00:00+00:00,894922.3977918865
2021-07-24 00:00:00+00:00,897999.0382487872
2021-07-25 00:00:00+00:00,899482.7324436957
2021-07-26 00:00:00+00:00,891169.5652698586
2021-07-27 00:00:00+00:00,877611.6120025679
2021-07-28 00:00:00+00:00,873554.2156748408
2021-07-29 00:00:00+00:00,874050.996219906
2021-07-30 00:00:00+00:00,852893.9066647348
2021-07-31 00:00:00+00:00,852893.9066647348
2021-08-01 00:00:00+00:00,852893.9066647348
2021-08-02 00:00:00+00:00,851256.673832997
2021-08-03 00:00:00+00:00,850696.06991914
2021-08-04 00:00:00+00:00,853782.4465786521
2021-08-05 00:00:00+00:00,853712.9541303811
2021-08-06 00:00:00+00:00,854501.2434925267
2021-08-07 00:00:00+00:00,851435.464782025
2021-08-08 00:00:00+00:00,853859.7970956767
2021-08-09 00:00:00+00:00,844220.2558511203
2021-08-10 00:00:00+00:00,847488.1631018077
2021-08-11 00:00:00+00:00,853157.926051152
2021-08-12 00:00:00+00:00,859761.381530683
2021-08-13 00:00:00+00:00,848355.8731948975
2021-08-14 00:00:00+00:00,851948.3908118245
2021-08-15 00:00:00+00:00,854644.6408448048
2021-08-16 00:00:00+00:00,860786.4874760226
2021-08-17 00:00:00+00:00,867479.5279070793
2021-08-18 00:00:00+00:00,869590.3368480741
2021-08-19 00:00:00+00:00,862634.647116994
2021-08-20 00:00:00+00:00,847993.7160114638
2021-08-21 00:00:00+00:00,852133.582789633
2021-08-22 00:00:00+00:00,848831.5008129071
2021-08-23 00:00:00+00:00,848149.2562603615
2021-08-24 00:00:00+00:00,862502.5664811204
2021-08-25 00:00:00+00:00,853132.8369799751
2021-08-26 00:00:00+00:00,870308.6499096036
2021-08-27 00:00:00+00:00,852674.6322414025
2021-08-28 00:00:00+00:00,852674.6322414025
2021-08-29 00:00:00+00:00,852674.6322414025
2021-08-30 00:00:00+00:00,852674.6322414025
2021-08-31 00:00:00+00:00,852674.6322414025
2021-09-01 00:00:00+00:00,852674.6322414025
2021-09-02 00:00:00+00:00,851122.3371329284
2021-09-03 00:00:00+00:00,854198.4831450975
2021-09-04 00:00:00+00:00,856547.8260254716
2021-09-05 00:00:00+00:00,852280.3919982242
2021-09-06 00:00:00+00:00,850787.8518724465
2021-09-07 00:00:00+00:00,859669.8327478654
2021-09-08 00:00:00+00:00,861199.7088769642
2021-09-09 00:00:00+00:00,863792.9790992355
2021-09-10 00:00:00+00:00,864324.5378449596
2021-09-11 00:00:00+00:00,867301.7509615754
2021-09-12 00:00:00+00:00,870271.207152935
2021-09-13 00:00:00+00:00,867976.6534086065
2021-09-14 00:00:00+00:00,873260.1710346922
2021-09-15 00:00:00+00:00,876417.0309840132
2021-09-16 00:00:00+00:00,880745.0929309913
2021-09-17 00:00:00+00:00,883041.7747352717
2021-09-18 00:00:00+00:00,885134.3824800949
2021-09-19 00:00:00+00:00,887053.4810230643
2021-09-20 00:00:00+00:00,869836.2382056371
2021-09-21 00:00:00+00:00,856735.7946165006
2021-09-22 00:00:00+00:00,876093.4528242778
2021-09-23 00:00:00+00:00,886121.5295933762
2021-09-24 00:00:00+00:00,872394.155305061
2021-09-25 00:00:00+00:00,872394.155305061
2021-09-26 00:00:00+00:00,872394.155305061
2021-09-27 00:00:00+00:00,872394.155305061
2021-09-28 00:00:00+00:00,872394.155305061
2021-09-29 00:00:00+00:00,872394.155305061
2021-09-30 00:00:00+00:00,872394.155305061
2021-10-01 00:00:00+00:00,872394.155305061
2021-10-02 00:00:00+00:00,865160.3004626753
2021-10-03 00:00:00+00:00,863915.3971325507
2021-10-04 00:00:00+00:00,859926.7404563602
2021-10-05 00:00:00+00:00,848356.7481924003
2021-10-06 00:00:00+00:00,827646.8788525104
2021-10-07 00:00:00+00:00,838217.56925438
2021-10-08 00:00:00+00:00,838405.2195605208
2021-10-09 00:00:00+00:00,832546.5292127209
2021-10-10 00:00:00+00:00,834294.7157588867
2021-10-11 00:00:00+00:00,815506.7875173133
2021-10-12 00:00:00+00:00,826317.27211494
2021-10-13 00:00:00+00:00,816610.2726838733
2021-10-14 00:00:00+00:00,816375.5286865387
2021-10-15 00:00:00+00:00,784838.9525845515
2021-10-16 00:00:00+00:00,791222.0164948212
2021-10-17 00:00:00+00:00,786452.7850842598
2021-10-18 00:00:00+00:00,782515.835827901
2021-10-19 00:00:00+00:00,765813.9249197872
2021-10-20 00:00:00+00:00,752628.4580595728
2021-10-21 00:00:00+00:00,781280.3563651328
2021-10-22 00:00:00+00:00,792643.9918758615
2021-10-23 00:00:00+00:00,792643.9918758615
2021-10-24 00:00:00+00:00,792643.9918758615
2021-10-25 00:00:00+00:00,792643.9918758615
2021-10-26 00:00:00+00:00,792643.9918758615
2021-10-27 00:00:00+00:00,792643.9918758615
2021-10-28 00:00:00+00:00,792643.9918758615
2021-10-29 00:00:00+00:00,792643.9918758615
2021-10-30 00:00:00+00:00,792643.9918758615
2021-10-31 00:00:00+00:00,792643.9918758615
2021-11-01 00:00:00+00:00,792643.9918758615
2021-11-02 00:00:00+00:00,792278.0280207744
2021-11-03 00:00:00+00:00,798045.8647522841
2021-11-04 00:00:00+00:00,799560.9409502654
2021-11-05 00:00:00+00:00,801370.4897022911
2021-11-06 00:00:00+00:00,803256.8339576782
2021-11-07 00:00:00+00:00,802172.9718709367
2021-11-08 00:00:00+00:00,795943.2652992897
2021-11-09 00:00:00+00:00,799187.8945735398
2021-11-10 00:00:00+00:00,803319.7978658641
2021-11-11 00:00:00+00:00,806362.1587637917
2021-11-12 00:00:00+00:00,806685.0726347686
2021-11-13 00:00:00+00:00,808722.8533063959
2021-11-14 00:00:00+00:00,809100.3803737662
2021-11-15 00:00:00+00:00,814162.1597994044
2021-11-16 00:00:00+00:00,814697.855007937
2021-11-17 00:00:00+00:00,817148.4557363999
2021-11-18 00:00:00+00:00,813522.9737452844
2021-11-19 00:00:00+00:00,818718.3519769723
2021-11-20 00:00:00+00:00,825097.9037335434
2021-11-21 00:00:00+00:00,824959.283427799
2021-11-22 00:00:00+00:00,817880.188684214
2021-11-23 00:00:00+00:00,823927.2349244325
2021-11-24 00:00:00+00:00,823549.1581913142
2021-11-25 00:00:00+00:00,833469.989353589
2021-11-26 00:00:00+00:00,807138.4958133069
2021-11-27 00:00:00+00:00,807138.4958133069
2021-11-28 00:00:00+00:00,807138.4958133069
2021-11-29 00:00:00+00:00,807138.4958133069
2021-11-30 00:00:00+00:00,807138.4958133069
2021-12-01 00:00:00+00:00,807138.4958133069
2021-12-02 00:00:00+00:00,807138.4958133069
2021-12-03 00:00:00+00:00,805553.9856591338
2021-12-04 00:00:00+00:00,792394.5655252379
2021-12-05 00:00:00+00:00,794474.5908337182
2021-12-06 00:00:00+00:00,799436.7125489578
2021-12-07 00:00:00+00:00,800965.7125407904
2021-12-08 00:00:00+00:00,801894.6156109167
2021-12-09 00:00:00+00:00,790969.7562669833
2021-12-10 00:00:00+00:00,789275.6033516955
2021-12-11 00:00:00+00:00,799479.1351668336
2021-12-12 00:00:00+00:00,803527.3915790431
2021-12-13 00:00:00+00:00,789122.7713055995
2021-12-14 00:00:00+00:00,798105.5501211697
2021-12-15 00:00:00+00:00,801774.7926245166
2021-12-16 00:00:00+00:00,795860.1995712585
2021-12-17 00:00:00+00:00,787879.0601881533
2021-12-18 00:00:00+00:00,791954.6082659906
2021-12-19 00:00:00+00:00,791230.3734289666
2021-12-20 00:00:00+00:00,792473.7600510992
2021-12-21 00:00:00+00:00,804330.3193423862
2021-12-22 00:00:00+00:00,802841.8949078203
2021-12-23 00:00:00+00:00,815570.4977752813
2021-12-24 00:00:00+00:00,815664.5785610338
2021-12-25 00:00:00+00:00,815664.5785610338
2021-12-26 00:00:00+00:00,815664.5785610338
2021-12-27 00:00:00+00:00,815664.5785610338
2021-12-28 00:00:00+00:00,815664.5785610338
2021-12-29 00:00:00+00:00,815664.5785610338
2021-12-30 00:00:00+00:00,815664.5785610338
2021-12-31 00:00:00+00:00,815664.5785610338
2022-01-01 00:00:00+00:00,815664.5785610338
2022-01-02 00:00:00+00:00,817447.4438621185
2022-01-03 00:00:00+00:00,818659.9488336616
2022-01-04 00:00:00+00:00,819652.0217520554
2022-01-05 00:00:00+00:00,818136.9163834489
2022-01-06 00:00:00+00:00,818952.5916326432
2022-01-07 00:00:00+00:00,817007.0146375557
2022-01-08 00:00:00+00:00,818658.8567208688
2022-01-09 00:00:00+00:00,820223.6701872731
2022-01-10 00:00:00+00:00,820128.6805490733
2022-01-11 00:00:00+00:00,821558.40436494
2022-01-12 00:00:00+00:00,827447.615111393
2022-01-13 00:00:00+00:00,828637.420902263
2022-01-14 00:00:00+00:00,832023.8576686957
2022-01-15 00:00:00+00:00,833998.2695964645
2022-01-16 00:00:00+00:00,834498.7340529189
2022-01-17 00:00:00+00:00,831165.0734903261
2022-01-18 00:00:00+00:00,832400.7842400816
2022-01-19 00:00:00+00:00,830195.4656803487
2022-01-20 00:00:00+00:00,825748.1051502102
2022-01-21 00:00:00+00:00,797211.6366004335
