date,equity
2024-03-22 00:00:00+00:00,1104561.4437052817
2024-04-01 00:00:00+00:00,1102530.6989017124
2024-04-02 00:00:00+00:00,1107886.1539214957
2024-04-03 00:00:00+00:00,1109769.8571939948
2024-04-04 00:00:00+00:00,1110661.4512869492
2024-04-05 00:00:00+00:00,1111458.95718201
2024-04-06 00:00:00+00:00,1112110.3454376739
2024-04-07 00:00:00+00:00,1109385.7021293247
2024-04-08 00:00:00+00:00,1104878.7737373775
2024-04-09 00:00:00+00:00,1111760.3659566187
2024-04-10 00:00:00+00:00,1112161.1297884323
2024-04-11 00:00:00+00:00,1115987.319905789
2024-04-12 00:00:00+00:00,1122051.0658282663
2024-04-13 00:00:00+00:00,1119362.618178897
2024-04-14 00:00:00+00:00,1119864.7566949716
2024-04-15 00:00:00+00:00,1121945.9419005916
2024-04-16 00:00:00+00:00,1122322.0529543627
2024-04-17 00:00:00+00:00,1121589.8447596442
2024-04-18 00:00:00+00:00,1126741.0544566389
2024-04-19 00:00:00+00:00,1127565.6685159027
2024-04-20 00:00:00+00:00,1131507.2267772804
2024-04-21 00:00:00+00:00,1132842.1778613257
2024-04-22 00:00:00+00:00,1134960.4209213373
2024-04-23 00:00:00+00:00,1138898.8378718179
2024-04-24 00:00:00+00:00,1140796.1173053975
2024-04-25 00:00:00+00:00,1143822.907645931
2024-04-26 00:00:00+00:00,1143669.1888021007
2024-05-01 00:00:00+00:00,1141150.4451385627
2024-05-02 00:00:00+00:00,1145603.9437590626
2024-05-03 00:00:00+00:00,1150165.7844770656
2024-05-04 00:00:00+00:00,1148977.2605550908
2024-05-05 00:00:00+00:00,1148836.9252007455
2024-05-06 00:00:00+00:00,1150027.6012665671
2024-05-07 00:00:00+00:00,1153943.9907372245
2024-05-08 00:00:00+00:00,1154950.2815788055
2024-05-09 00:00:00+00:00,1157389.4560780323
2024-05-10 00:00:00+00:00,1157049.9216788327
2024-05-11 00:00:00+00:00,1157318.663621409
2024-05-12 00:00:00+00:00,1157143.8651573623
2024-05-13 00:00:00+00:00,1157464.4523767992
2024-05-14 00:00:00+00:00,1159123.9946648253
2024-05-15 00:00:00+00:00,1154796.02824038
2024-05-16 00:00:00+00:00,1158921.5554662293
2024-05-17 00:00:00+00:00,1157260.2145042329
2024-05-18 00:00:00+00:00,1158467.6180030543
2024-05-19 00:00:00+00:00,1161451.542425806
2024-05-20 00:00:00+00:00,1141927.2145889213
2024-05-21 00:00:00+00:00,1147768.1868697924
2024-05-22 00:00:00+00:00,1153177.6989942202
2024-05-23 00:00:00+00:00,1158906.0023786242
2024-05-24 00:00:00+00:00,1158553.4112539927
2024-05-25 00:00:00+00:00,1155697.7158089548
2024-05-26 00:00:00+00:00,1159722.6783143606
2024-05-27 00:00:00+00:00,1155360.4154739887
2024-05-28 00:00:00+00:00,1160925.900204982
2024-05-29 00:00:00+00:00,1165529.3127042872
2024-05-30 00:00:00+00:00,1161569.2235226259
2024-05-31 00:00:00+00:00,1166365.1054299474
2024-11-01 00:00:00+00:00,1162005.6637464394
2024-11-02 00:00:00+00:00,1162180.0657765416
2024-11-03 00:00:00+00:00,1160890.4286038529
2024-11-04 00:00:00+00:00,1161442.6480343495
2024-11-05 00:00:00+00:00,1161571.0939232428
2024-11-06 00:00:00+00:00,1158173.5686551046
2024-11-07 00:00:00+00:00,1160097.355963123
2024-11-08 00:00:00+00:00,1160950.2077932938
2024-11-09 00:00:00+00:00,1161611.9419470723
2024-11-10 00:00:00+00:00,1146431.755811013
2024-11-11 00:00:00+00:00,1110423.9868132016
2024-11-12 00:00:00+00:00,1113623.4851595522
2024-11-13 00:00:00+00:00,1102380.0286037265
2024-11-14 00:00:00+00:00,1117229.957398991
2024-11-15 00:00:00+00:00,1099849.6259141015
2024-11-16 00:00:00+00:00,1102381.1906668474
2024-11-17 00:00:00+00:00,1106000.709448688
2024-11-18 00:00:00+00:00,1102667.9717527488
2024-11-19 00:00:00+00:00,1093881.7869209659
2024-11-20 00:00:00+00:00,1084423.4826140557
2024-11-21 00:00:00+00:00,1064899.1047876403
2024-11-22 00:00:00+00:00,1062267.53296717
2024-11-23 00:00:00+00:00,1068116.2876906444
2024-11-24 00:00:00+00:00,1066886.662374404
2024-11-25 00:00:00+00:00,1090914.708471405
2024-11-26 00:00:00+00:00,1096054.8442217207
2024-11-27 00:00:00+00:00,1076811.149761564
2024-11-28 00:00:00+00:00,1078199.7311660221
2024-11-29 00:00:00+00:00,1069406.9564642017
2024-12-01 00:00:00+00:00,1066842.6647646881
2024-12-02 00:00:00+00:00,1067746.6988415734
2024-12-03 00:00:00+00:00,1069149.8280408601
2024-12-04 00:00:00+00:00,1068824.335805724
2024-12-05 00:00:00+00:00,1066587.5708907316
2024-12-06 00:00:00+00:00,1067742.5368231542
